county_id,propcount_2020_100yr_all,propcount_2020_100yr_<0,propcount_2020_100yr_q1,propcount_2020_100yr_q2,propcount_2020_100yr_q3,propcount_2020_100yr_q4,propcount_2020_500yr_all,propcount_2020_500yr_<0,propcount_2020_500yr_q1,propcount_2020_500yr_q2,propcount_2020_500yr_q3,propcount_2020_500yr_q4,propcount_2050_100yr_all,propcount_2050_100yr_<0,propcount_2050_100yr_q1,propcount_2050_100yr_q2,propcount_2050_100yr_q3,propcount_2050_100yr_q4,propcount_2050_500yr_all,propcount_2050_500yr_<0,propcount_2050_500yr_q1,propcount_2050_500yr_q2,propcount_2050_500yr_q3,propcount_2050_500yr_q4,n_props
48069.0,12,4,2,1,5,0,22,11,1,2,4,4,12,4,2,0,6,0,22,11,1,2,4,4,2210.0
48071.0,1142,279,76,96,135,519,2845,568,172,258,606,1110,1372,367,84,119,154,596,3310,550,146,191,390,1882,15624.0
48073.0,432,111,57,51,102,109,588,136,69,85,125,171,444,114,50,63,104,111,603,138,74,80,133,176,17205.0
48085.0,4679,1699,604,738,877,756,7879,2928,1094,1205,1494,1153,4884,1797,631,755,926,770,8047,2996,1108,1233,1525,1180,303922.0
48089.0,332,115,34,51,70,59,477,157,37,54,113,112,346,115,37,57,65,69,496,163,42,54,112,121,8630.0
48091.0,4513,1528,373,430,752,1410,6710,2145,454,610,1021,2455,4577,1533,377,443,736,1468,6839,2132,452,609,1054,2568,58331.0
48093.0,211,69,21,34,43,44,310,95,31,46,72,66,216,69,23,35,45,44,316,95,36,43,76,66,6228.0
48097.0,665,260,50,83,110,162,1172,382,99,137,216,338,686,272,51,79,112,172,1187,381,87,142,226,351,15546.0
48099.0,394,115,42,64,99,72,609,213,63,85,140,106,411,122,43,68,102,74,624,219,63,85,147,108,19750.0
48103.0,1,0,0,1,0,0,43,41,1,0,1,0,2,1,0,1,0,0,46,44,1,0,1,0,1468.0
48107.0,64,21,7,10,12,14,111,53,2,8,18,30,65,22,6,10,11,16,115,56,3,7,16,33,1825.0
48113.0,9440,6279,696,690,897,862,24643,13103,1595,1875,2460,5588,9966,6604,731,769,949,897,25732,13638,1647,1979,2586,5860,574524.0
48121.0,4217,1695,538,594,798,591,8450,3341,1011,1312,1580,1204,4417,1750,587,624,836,619,8757,3391,1036,1322,1658,1348,248271.0
48123.0,519,136,56,103,112,112,797,194,90,102,206,205,572,166,64,89,130,123,838,210,84,118,208,218,7565.0
48127.0,64,58,3,1,0,2,148,127,6,4,7,3,69,61,4,1,1,2,159,137,5,5,7,4,2965.0
48129.0,55,23,9,4,10,9,72,15,13,17,15,12,56,24,9,3,11,9,72,15,13,17,15,12,1588.0
48131.0,555,293,45,67,87,62,721,221,82,105,162,150,577,297,48,64,97,70,748,226,80,104,168,169,3133.0
48133.0,356,183,45,34,49,45,717,235,82,90,189,121,364,183,48,38,50,45,729,239,73,99,188,130,7436.0
48135.0,6907,4049,551,728,1065,439,10422,4655,887,1015,1900,1806,7196,4166,589,751,1125,484,10573,4614,955,1013,1940,1889,49439.0
48139.0,1211,517,143,151,211,186,1904,770,191,249,357,327,1240,533,143,153,218,190,1953,789,196,252,376,330,57973.0
48141.0,4883,1963,610,640,827,824,26029,10297,2639,3166,5008,4821,4744,1880,611,629,804,801,25908,10203,2636,3155,5004,4812,228225.0
48143.0,337,98,35,61,73,69,501,157,47,72,101,123,350,106,33,62,74,74,513,155,51,78,102,126,11601.0
48145.0,125,65,7,12,19,21,173,83,27,11,18,33,131,70,6,11,21,22,177,81,33,10,19,33,5080.0
48147.0,356,112,40,46,92,65,511,162,53,58,105,132,368,114,42,47,96,68,532,174,52,60,109,136,12321.0
48149.0,331,119,46,54,58,54,612,205,69,82,103,153,356,132,51,53,64,56,636,215,69,86,109,157,9831.0
48157.0,43596,16934,3957,4624,8007,10042,99534,30928,6884,9882,19008,32778,46262,18144,4350,4900,8128,10708,102534,31600,7458,10254,19338,33828,258303.0
48159.0,253,50,17,40,74,72,368,71,20,43,98,136,256,51,19,36,77,73,370,72,21,44,98,135,4510.0
48161.0,159,49,22,29,24,35,250,95,31,41,34,49,174,61,20,31,26,36,256,97,34,40,35,50,7258.0
48163.0,235,99,44,43,36,13,320,110,35,55,89,31,249,105,38,50,43,13,339,115,42,58,93,31,3975.0
48165.0,273,124,26,30,33,56,552,238,50,59,96,101,275,120,31,28,34,58,580,256,50,64,100,101,5322.0
48167.0,60382,13933,1990,2959,6832,34625,86439,7665,1623,2389,5982,68735,80997,8994,1549,2699,7114,60596,93567,6048,1411,2014,4830,79219,117986.0
48171.0,692,158,64,90,155,225,908,196,57,105,186,363,705,158,63,93,160,231,921,199,56,107,189,369,11782.0
48175.0,84,31,11,6,24,12,131,39,16,15,25,36,86,29,11,9,25,12,136,39,17,16,27,37,2519.0
48177.0,259,77,24,29,72,57,394,94,34,62,78,126,274,85,26,31,69,63,420,114,29,64,79,134,6480.0
48179.0,169,69,15,29,13,42,316,155,21,23,45,71,172,70,12,34,13,42,339,175,21,25,43,74,8845.0
48181.0,1507,509,112,168,272,432,2034,738,151,202,372,554,1546,526,114,177,278,437,2059,738,153,205,377,567,51691.0
48183.0,1582,627,138,181,328,302,2090,788,141,226,424,501,1639,648,141,190,340,314,2126,800,147,219,440,510,36727.0
48185.0,351,200,22,37,47,44,480,276,31,39,60,73,374,217,22,39,50,45,509,296,34,40,63,75,8782.0
48187.0,6490,3226,232,366,628,2032,8969,3505,318,475,1109,3554,6660,3275,241,378,667,2093,9115,3463,316,446,1132,3750,58926.0
48189.0,243,131,45,33,16,18,460,206,31,52,123,48,249,126,47,39,18,19,466,204,30,52,129,51,10228.0
48199.0,675,350,101,74,97,53,1586,749,220,231,187,198,736,377,114,87,104,54,1677,784,225,253,209,205,19574.0
48201.0,123705,70904,11385,11933,13231,16153,290032,143011,25221,28702,43570,49354,138741,77626,12735,13166,14711,20395,319179,152241,27618,30944,47568,60622,1111867.0
48203.0,1332,417,129,167,298,315,1633,297,148,176,483,521,1372,414,142,171,307,332,1670,311,151,182,446,572,32009.0
48209.0,2810,998,288,363,517,636,3885,1281,368,457,758,1011,2892,1040,282,376,530,656,3951,1295,380,462,769,1035,63778.0
48215.0,39300,23012,3187,4065,6304,2716,73094,35230,5323,7501,14434,10577,40553,23459,3445,4265,6515,2852,74571,35712,5404,7589,14747,11090,214430.0
48217.0,304,105,34,32,61,72,409,127,42,53,67,120,311,106,36,34,60,75,414,123,45,52,72,122,14163.0
48219.0,165,52,16,8,24,65,447,249,26,24,37,111,171,54,17,11,23,66,475,265,34,25,38,113,7743.0
48221.0,3769,366,90,145,338,2824,5267,517,140,215,430,3957,3844,357,118,154,329,2880,5398,531,148,208,467,4035,26945.0
48223.0,225,71,28,42,53,31,332,115,45,53,74,45,242,84,26,47,53,32,338,114,49,50,79,46,12269.0
48225.0,204,69,28,26,40,41,289,94,27,41,58,69,207,70,22,32,41,42,298,97,29,44,58,70,6998.0
48227.0,445,160,43,65,68,109,732,210,84,89,125,223,452,157,46,65,73,111,771,234,82,101,124,229,10322.0
48231.0,777,407,71,65,140,92,1292,682,104,108,197,197,798,420,75,65,141,95,1327,702,105,113,199,204,35377.0
48233.0,449,141,39,46,94,129,681,221,87,80,114,179,454,142,41,45,96,130,683,220,90,80,114,179,9366.0
48237.0,45,14,9,6,9,7,67,16,10,6,16,19,45,14,8,7,9,7,67,16,10,6,16,19,2597.0
48239.0,1174,287,88,152,187,457,2093,371,182,208,332,991,1421,236,101,150,237,694,2199,401,168,233,353,1035,6609.0
48241.0,420,112,50,54,106,92,651,184,61,98,144,152,434,115,53,56,106,98,669,184,70,94,151,158,12994.0
48245.0,13395,7076,1259,1624,2052,1355,45050,7653,1288,1709,3312,31038,40119,5718,970,1425,2653,29310,49916,7244,1103,1574,3572,36372,78683.0
48249.0,577,287,60,75,93,59,1440,735,200,155,177,160,725,401,68,74,114,64,1679,862,208,188,198,206,11985.0
48251.0,1377,515,162,171,243,282,2155,726,281,265,377,501,1417,528,169,179,245,292,2210,735,300,265,381,524,58964.0
48255.0,131,49,10,17,28,24,201,52,26,24,52,43,136,48,11,18,30,26,208,51,28,22,53,50,6677.0
48257.0,1137,551,121,149,156,149,1629,728,176,216,254,241,1161,560,128,148,161,153,1656,746,173,222,256,245,52720.0
48259.0,1490,333,130,143,246,635,1909,371,143,196,328,868,1519,339,137,143,245,652,1937,362,156,181,340,895,13398.0
48265.0,1354,217,84,127,280,646,1852,256,107,146,338,1005,1411,223,96,129,286,677,1900,263,121,129,344,1043,18244.0
48267.0,83,16,4,10,18,35,151,29,12,10,26,74,84,16,5,9,17,37,165,30,13,12,27,83,1830.0
48273.0,1324,506,140,149,211,317,2089,727,238,230,299,594,1443,528,153,141,218,402,2211,766,256,261,277,650,8948.0
48277.0,410,218,43,63,59,25,626,341,63,72,107,41,411,218,44,63,59,25,628,340,65,70,110,41,13633.0
48281.0,305,74,24,38,84,85,444,112,31,39,119,143,321,83,26,36,88,88,452,115,31,35,123,148,6722.0
48285.0,182,65,21,26,31,39,331,127,27,48,44,85,187,62,27,26,32,40,351,131,35,49,50,86,7965.0
48287.0,168,63,13,29,43,19,223,78,28,30,43,43,174,66,15,28,43,21,227,77,30,29,46,44,5610.0
48291.0,3469,2249,248,237,261,432,5946,3384,483,503,620,874,3772,2435,280,249,280,481,6327,3584,500,545,640,969,32415.0
48293.0,306,75,19,35,50,127,515,152,29,38,64,232,317,77,27,32,52,129,521,147,35,36,68,235,7624.0
48297.0,526,120,32,34,49,277,995,258,57,89,199,377,560,141,33,35,54,282,1028,256,69,87,202,398,3897.0
48299.0,3450,267,80,118,236,2739,4042,291,99,133,254,3254,3477,272,74,118,237,2766,4079,278,112,131,264,3283,13340.0
48303.0,5579,3494,275,359,530,877,10656,6281,469,619,1197,2012,5777,3621,263,376,566,906,10912,6432,468,647,1211,2076,95067.0
48307.0,66,20,12,10,9,15,100,25,18,16,19,22,66,19,11,12,9,15,100,22,20,13,21,24,2886.0
48309.0,2496,1729,161,150,180,272,4572,2915,307,347,420,577,2645,1844,157,171,184,285,4702,2980,292,347,465,611,71109.0
48313.0,128,35,18,28,24,22,159,46,18,23,40,30,133,38,18,29,24,23,165,48,21,23,38,33,4381.0
48315.0,81,24,6,5,16,30,135,31,16,14,19,55,82,25,4,7,16,30,139,32,14,18,21,54,4963.0
48317.0,248,49,10,14,27,147,400,50,9,17,50,273,260,49,13,14,29,154,403,50,10,14,53,275,1394.0
48321.0,5538,835,304,382,662,3337,8003,1051,367,498,676,5373,6395,781,272,372,573,4370,8356,1183,396,507,702,5530,15367.0
48323.0,701,262,93,101,156,87,1170,426,128,197,235,179,749,284,97,115,159,91,1223,433,132,209,247,197,15908.0
48325.0,1597,511,186,206,349,344,2116,573,228,296,436,582,1638,511,194,210,360,362,2247,612,253,298,459,624,17962.0
48329.0,5755,2358,526,596,1452,823,9193,2834,503,864,1874,3118,5890,2376,503,630,1466,915,9372,2880,546,826,1906,3214,47768.0
48331.0,393,126,42,55,70,100,522,151,63,66,98,143,413,135,46,58,70,104,538,156,65,72,99,145,9324.0
48335.0,98,44,2,13,17,22,204,90,23,15,27,49,102,48,2,13,16,23,216,102,16,23,25,50,3283.0
48337.0,201,61,20,26,46,48,380,87,44,49,84,115,205,62,20,28,47,48,384,78,46,45,90,124,6137.0
48339.0,9007,4727,1250,1250,1188,582,17672,7913,2055,2473,2946,2260,9908,5171,1376,1393,1321,637,18774,8267,2230,2644,3184,2421,197993.0
48343.0,148,54,12,21,29,31,187,52,17,19,49,48,150,54,14,20,30,31,190,52,19,17,51,49,4541.0
48347.0,360,79,35,54,92,90,472,90,44,68,115,140,374,79,38,59,96,92,493,102,47,67,121,141,17115.0
48349.0,641,181,68,77,163,150,908,243,93,106,192,272,660,189,68,80,163,158,915,240,89,115,191,278,19775.0
48353.0,108,38,12,24,18,16,182,64,20,36,34,28,113,41,11,26,18,17,194,72,22,35,35,30,5378.0
48355.0,25150,16356,492,747,2671,4864,36327,23491,1063,1208,1461,9075,26874,17237,405,545,1388,7278,38432,24633,1138,1257,1584,9791,103333.0
48359.0,1,1,0,0,0,0,6,6,0,0,0,0,1,1,0,0,0,0,6,6,0,0,0,0,644.0
48361.0,12363,5433,499,651,1085,4627,19409,5376,780,1252,2614,9291,16599,5499,715,914,1734,7656,20958,3565,493,753,1441,14606,32644.0
48363.0,389,113,28,35,75,137,597,123,40,46,108,279,402,118,32,34,67,150,602,121,36,39,111,294,14053.0
48365.0,230,77,25,28,46,54,518,254,43,35,86,100,247,88,25,29,50,55,557,282,46,42,84,103,7240.0
48367.0,1999,459,161,232,355,782,2606,472,206,276,480,1160,2054,442,193,238,366,805,2651,484,208,278,477,1192,39223.0
48369.0,65,7,4,3,20,31,86,25,1,1,12,47,65,7,2,5,19,32,87,26,1,1,11,48,2726.0
48373.0,1481,785,69,95,191,335,1948,889,76,127,218,626,1530,795,71,96,191,371,2036,934,87,125,226,652,22385.0
48375.0,656,145,60,80,146,225,1146,312,100,143,250,341,656,142,63,80,146,225,1122,297,101,144,242,338,35194.0
48377.0,71,48,7,11,3,2,225,128,29,20,27,21,81,44,16,12,5,4,264,151,39,20,28,26,2713.0
48379.0,182,65,21,23,39,34,254,84,24,30,58,58,183,65,19,24,40,35,255,84,25,28,58,60,6761.0
48381.0,770,187,41,66,109,365,1512,429,83,117,274,607,769,183,43,67,108,366,1504,431,76,115,277,603,47782.0
48383.0,6,4,1,1,0,0,9,4,3,0,2,0,6,4,1,1,0,0,9,4,2,1,2,0,1215.0
48385.0,204,34,13,26,36,94,261,41,10,16,43,150,209,34,14,26,39,95,271,41,16,12,48,153,1983.0
48387.0,98,30,12,13,16,27,128,36,15,20,23,34,98,30,12,13,16,27,126,34,15,20,23,34,3202.0
48389.0,600,593,5,0,0,0,1468,1350,56,44,13,0,639,628,8,1,0,0,1505,1374,57,50,19,0,3414.0
48391.0,285,66,39,36,85,58,505,105,48,80,133,138,322,82,39,41,89,70,548,114,56,77,143,157,2625.0
48395.0,244,122,25,28,41,27,369,122,53,81,61,51,255,124,33,27,42,28,384,129,51,84,67,52,6588.0
48397.0,310,264,12,16,5,12,601,512,23,22,26,17,313,267,12,14,7,12,624,526,24,26,28,19,34338.0
48399.0,100,56,12,12,12,8,193,91,27,28,29,18,103,57,14,11,12,9,200,96,28,27,31,18,2765.0
48401.0,368,82,38,46,78,120,471,111,46,56,95,159,378,87,39,48,79,121,479,113,46,61,96,159,15002.0
48403.0,317,92,35,34,70,85,447,121,37,56,94,138,322,91,38,31,74,87,451,120,35,59,89,147,6879.0
48405.0,67,12,5,17,19,14,83,15,8,13,21,26,70,14,5,15,21,15,86,17,7,13,22,27,2645.0
48407.0,1481,558,164,167,267,323,2263,647,223,279,429,679,1564,544,177,202,285,354,2379,636,219,290,488,739,16851.0
48409.0,3705,2312,180,192,345,661,6918,4175,351,443,588,1335,4018,2454,185,222,353,787,8105,4484,391,518,755,1929,22322.0
48415.0,110,36,16,17,18,23,223,76,19,24,53,51,116,39,16,20,17,24,232,84,19,20,56,53,6132.0
48419.0,143,40,19,15,32,36,225,66,22,37,46,53,145,37,24,14,33,36,233,70,22,36,49,55,7936.0
48423.0,2125,528,207,309,520,560,2954,682,338,425,687,820,2203,550,223,309,544,576,3012,693,348,431,701,837,75364.0
48425.0,152,26,9,21,32,64,216,45,4,18,44,105,156,28,9,18,33,68,221,45,7,14,47,108,2995.0
48427.0,1809,656,272,306,335,240,2603,809,321,444,594,435,1870,667,284,315,350,254,2669,821,329,450,610,459,14835.0
48429.0,93,21,11,14,21,26,147,41,18,15,30,43,94,21,9,17,21,26,153,42,19,19,28,45,2871.0
48439.0,10574,3580,1130,1379,1913,2566,23818,7052,2436,2669,3883,7770,11457,3895,1212,1498,2069,2777,24710,7209,2481,2805,4039,8168,555298.0
48441.0,4909,3253,365,493,481,317,8834,5601,604,791,1094,743,5025,3326,375,491,507,326,9239,5912,630,795,1122,779,44441.0
48449.0,240,58,30,57,61,34,353,109,40,63,81,60,243,61,28,58,59,37,353,106,43,61,83,60,9637.0
48451.0,1994,707,238,218,260,570,3276,1128,309,429,495,912,2024,720,238,222,263,580,3341,1148,314,433,505,938,37910.0
48453.0,10796,3474,942,1139,1839,3349,16134,5238,1297,1726,2702,5110,11066,3560,987,1157,1888,3421,16393,5334,1300,1733,2755,5210,292074.0
48457.0,534,150,53,74,100,144,762,167,68,96,160,255,554,157,54,75,99,156,792,183,62,102,163,266,9141.0
48459.0,350,95,24,54,85,90,488,119,58,69,114,126,361,98,23,55,90,93,499,116,59,72,118,132,13847.0
48461.0,98,34,20,24,16,4,130,19,18,46,34,13,98,28,24,23,19,4,134,22,13,46,40,13,1455.0
48463.0,676,176,41,76,125,256,1005,257,61,77,163,444,692,175,43,75,133,264,1036,256,59,87,153,478,9359.0
48465.0,461,168,62,53,65,113,795,274,105,129,124,163,503,183,69,62,73,116,857,287,123,129,139,179,15654.0
48467.0,559,158,72,96,123,107,757,196,70,129,184,172,560,157,69,99,125,107,762,194,72,128,186,176,19700.0
48469.0,1277,970,130,89,49,31,3098,2318,277,274,160,52,1461,1093,158,111,56,34,3375,2515,311,296,178,58,29788.0
48471.0,1381,263,109,160,272,566,1649,284,107,161,281,802,1426,266,117,154,287,591,1694,289,113,167,286,825,17673.0
48473.0,1262,640,173,149,174,123,2387,1110,302,297,365,307,1339,654,195,166,187,132,2503,1148,320,321,375,333,15309.0
48475.0,284,251,7,15,7,4,508,378,31,37,55,7,297,261,9,16,7,4,530,394,34,35,59,8,4202.0
48477.0,423,117,50,59,96,101,574,139,58,100,133,143,430,113,46,70,95,106,589,141,57,103,142,145,11579.0
48479.0,3687,1191,515,697,848,434,6022,1704,795,1041,1382,1097,3982,1308,535,738,930,469,6234,1714,806,1091,1439,1181,62674.0
48481.0,1352,675,131,146,203,191,2806,1335,262,322,433,445,1479,714,165,164,226,203,2973,1415,256,352,459,481,14658.0
48485.0,4099,2154,378,390,512,658,8255,3268,351,584,1492,2544,4107,2134,398,385,516,668,8294,3253,357,589,1469,2610,41999.0
48487.0,84,23,5,10,35,11,151,77,9,11,26,28,84,23,5,10,37,9,148,75,9,9,27,28,4642.0
48489.0,1235,466,119,95,166,388,3158,909,318,360,687,882,1309,472,136,100,185,415,3301,948,347,366,694,944,5716.0
48491.0,5448,1725,580,722,1098,1309,7998,2397,804,1105,1543,2131,5568,1756,597,740,1110,1350,8154,2427,830,1124,1581,2174,187224.0
48493.0,1018,469,100,134,149,158,1388,571,124,160,212,310,1055,478,108,142,154,165,1431,562,139,168,213,336,16802.0
48497.0,764,170,57,81,143,302,1095,211,87,109,161,511,798,181,66,82,147,311,1105,212,86,108,165,518,23973.0
48499.0,583,178,56,86,121,138,816,222,90,108,176,216,599,180,59,87,128,141,824,219,95,110,176,220,18244.0
48503.0,263,76,28,36,55,68,428,104,41,48,70,164,264,80,25,36,56,67,429,108,40,48,68,164,7354.0
48505.0,118,44,11,8,25,24,156,51,13,17,36,31,120,44,11,10,25,24,164,56,15,16,37,32,5303.0
48507.0,128,80,4,10,7,25,418,308,22,21,24,41,146,96,5,8,9,26,439,320,24,26,25,42,3657.0
49001.0,3,2,0,0,1,0,4,3,0,0,0,1,3,2,0,0,1,0,5,4,0,0,0,1,425.0
49003.0,819,645,24,34,54,61,1586,1223,85,50,107,119,909,713,30,37,61,67,1683,1289,77,71,111,133,16736.0
49005.0,1305,884,41,52,112,216,3374,2577,82,119,189,407,1425,978,51,59,109,228,3530,2688,89,123,190,440,32242.0
49007.0,2,2,0,0,0,0,6,6,0,0,0,0,2,2,0,0,0,0,6,6,0,0,0,0,112.0
49009.0,9,6,0,0,0,3,13,8,1,0,1,3,9,6,0,0,0,3,14,8,1,0,1,4,345.0
49011.0,7222,4891,252,356,559,1164,12651,9037,442,617,896,1658,8005,5455,273,399,628,1250,13787,9910,467,675,999,1735,94866.0
49013.0,539,326,26,28,41,117,773,344,20,41,103,264,551,332,27,26,45,120,802,367,21,44,103,266,7259.0
49015.0,49,8,1,1,8,31,69,19,2,1,6,41,48,8,1,0,11,28,67,19,1,0,6,41,918.0
49017.0,12,1,0,0,0,11,13,2,0,0,0,11,13,2,0,0,0,11,13,2,0,0,0,11,33.0
49019.0,10,10,0,0,0,0,31,31,0,0,0,0,10,10,0,0,0,0,30,30,0,0,0,0,661.0
49021.0,242,175,11,6,13,24,358,245,17,16,25,37,263,192,11,7,13,27,366,248,19,14,27,40,2409.0
49023.0,401,353,6,5,15,22,617,538,9,10,21,39,403,352,6,5,15,25,632,551,11,8,21,41,3303.0
49025.0,39,9,0,1,0,7,50,12,1,0,1,9,40,9,1,1,0,7,52,13,1,0,1,9,448.0
49027.0,212,179,3,6,13,7,484,426,7,8,15,20,227,192,2,9,13,7,497,437,6,9,17,20,4422.0
49029.0,591,328,30,36,63,134,838,436,40,60,96,206,620,339,30,47,62,142,868,445,36,63,108,216,3423.0
49031.0,33,27,0,0,2,3,52,40,4,0,0,7,35,29,0,0,2,3,51,38,3,1,1,7,120.0
49033.0,47,36,0,2,4,3,85,67,1,0,3,9,49,36,1,0,6,4,87,70,1,0,2,9,1137.0
49035.0,19847,14555,584,794,1392,2515,42753,31345,1347,1881,3209,4963,21692,15806,656,888,1614,2721,45426,33222,1519,1998,3465,5214,306921.0
49037.0,75,47,1,1,4,22,109,72,4,3,6,24,78,47,4,1,5,21,117,79,3,4,6,25,2654.0
49039.0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,43.0
49041.0,38,27,1,0,2,8,119,102,1,0,2,10,38,27,1,0,2,8,131,112,1,1,2,10,1303.0
49043.0,2587,1238,95,137,212,900,3762,1931,106,165,332,1223,2724,1316,95,140,237,931,3914,2000,111,166,339,1293,20049.0
49045.0,109,94,1,3,5,6,217,185,5,3,9,12,121,105,1,3,5,6,231,197,5,4,8,14,4212.0
49047.0,332,252,10,14,16,36,646,503,17,19,38,65,347,259,14,15,22,33,677,525,24,22,33,69,8964.0
49049.0,13256,10153,379,475,803,1446,23963,18106,773,966,1627,2490,13961,10674,402,523,835,1527,24975,18729,838,1053,1724,2630,156557.0
49051.0,197,123,6,10,16,42,339,219,17,15,31,57,214,136,8,8,20,42,380,247,17,20,36,60,2391.0
49053.0,2379,1939,53,76,107,201,4670,3856,101,139,211,358,2722,2237,54,92,118,218,5102,4228,101,152,235,379,70960.0
49057.0,8611,6117,346,425,697,1004,14449,10272,559,723,1185,1678,9277,6566,387,454,772,1075,15132,10707,601,773,1271,1747,75725.0
50001.0,990,496,23,30,59,261,1196,560,30,47,89,341,1007,504,19,34,66,262,1216,570,32,35,98,351,12421.0
50003.0,1848,432,106,156,362,788,2521,470,120,213,489,1225,1894,425,99,182,358,826,2565,453,117,222,499,1270,13130.0
50005.0,1383,513,44,49,147,624,1654,510,38,58,158,882,1409,506,47,57,145,648,1682,511,41,62,154,906,11424.0
50007.0,1687,625,99,145,253,563,2415,857,174,213,365,803,1704,623,108,143,257,571,2459,870,182,214,377,813,36063.0
50009.0,504,330,13,26,36,97,599,325,12,34,62,164,521,328,18,29,43,101,623,329,17,35,61,179,4001.0
50011.0,1190,658,24,44,102,309,1478,791,33,46,107,440,1209,672,22,41,103,317,1504,799,36,46,111,450,17061.0
50013.0,84,72,0,4,3,5,200,177,2,3,9,9,93,79,1,4,4,5,241,218,2,2,9,10,4217.0
50015.0,721,300,21,29,79,292,900,331,26,43,82,418,732,301,24,32,77,298,912,326,27,43,90,426,8786.0
50017.0,1334,587,34,69,147,489,1570,617,39,66,150,690,1352,591,29,62,153,509,1591,623,41,65,151,702,11383.0
50019.0,1067,206,65,90,204,495,1289,195,58,108,253,668,1087,202,71,93,198,516,1315,192,65,102,254,695,11522.0
50021.0,2454,1377,71,104,192,637,3236,1757,75,117,278,927,2550,1430,71,112,201,660,3347,1820,79,119,282,965,22702.0
50023.0,2691,721,97,140,356,1373,3287,764,83,140,341,1954,2732,727,94,143,352,1412,3333,776,81,146,327,1998,20815.0
50025.0,2107,975,59,91,173,804,2433,1015,44,85,213,1069,2135,962,50,98,193,826,2469,1022,47,82,214,1097,18590.0
50027.0,2894,1171,80,122,281,1192,3506,1237,79,138,317,1680,2955,1177,78,119,289,1244,3556,1238,73,132,334,1723,22419.0
51001.0,5803,2011,128,293,1242,1851,6390,1987,97,228,777,2990,6234,1807,99,205,643,3178,6830,1812,91,172,501,3929,20092.0
51003.0,1048,664,25,46,92,220,1270,794,37,43,102,293,1076,684,29,40,91,231,1304,815,33,52,102,301,34839.0
51005.0,1767,631,61,67,187,806,2014,608,55,81,206,1047,1799,641,48,81,181,833,2049,618,50,83,207,1073,7039.0
51007.0,91,66,1,3,4,12,104,75,4,1,4,15,93,68,1,2,5,12,106,75,3,3,5,15,4701.0
51009.0,539,220,17,23,64,212,587,219,26,22,67,250,542,216,20,20,68,215,597,223,25,25,68,253,12418.0
51011.0,128,85,0,5,3,16,144,90,3,3,6,20,129,85,1,4,3,17,145,91,3,3,5,21,6316.0
51013.0,2023,1242,69,94,217,400,2891,1767,108,158,318,539,2219,1355,91,111,231,430,3042,1870,112,161,329,569,35255.0
51015.0,2921,1662,125,187,346,582,3416,1837,152,230,410,765,3005,1707,121,185,362,611,3518,1875,173,221,425,802,35566.0
51017.0,592,235,24,32,67,234,645,230,24,33,72,286,600,237,20,32,71,240,658,235,22,35,74,292,2509.0
51019.0,2005,1109,57,79,182,572,2351,1307,55,71,198,714,2047,1131,58,86,185,581,2401,1322,67,75,194,737,34228.0
51021.0,963,372,24,41,95,426,1033,361,29,46,94,498,972,372,24,34,100,437,1049,364,27,42,100,511,3095.0
51023.0,2147,1283,62,74,193,535,2394,1352,67,83,206,686,2187,1309,63,76,188,551,2447,1371,66,96,208,706,13461.0
51025.0,4,2,0,0,0,0,9,5,0,0,1,0,5,3,0,0,0,0,9,5,0,0,1,0,192.0
51027.0,3546,388,37,58,156,2874,3657,345,27,53,158,3040,3557,389,31,63,148,2893,3671,352,23,52,159,3051,6110.0
51029.0,42,31,0,2,1,4,51,36,2,0,3,6,43,32,0,2,0,5,51,35,2,0,4,6,5532.0
51031.0,350,249,9,13,26,53,388,269,10,10,29,70,354,252,8,10,30,54,403,282,8,7,34,72,16628.0
51033.0,435,286,26,25,43,45,513,332,21,37,55,54,450,294,27,29,44,45,525,338,22,40,53,58,13165.0
51035.0,1251,539,29,53,103,363,1356,575,20,65,102,421,1273,554,34,48,100,372,1373,580,29,56,106,427,13939.0
51036.0,111,97,1,2,5,5,140,119,1,4,5,10,118,102,1,1,6,7,142,118,2,2,7,12,3242.0
51037.0,32,22,0,0,1,3,39,26,0,0,3,3,33,22,0,1,1,3,42,27,0,0,4,4,4690.0
51041.0,5119,4131,146,203,339,292,6647,5257,223,279,438,440,5320,4285,160,218,335,314,6839,5383,233,292,459,462,128593.0
51043.0,93,51,1,4,7,30,109,47,4,6,15,37,94,48,3,4,9,30,113,48,6,6,14,39,5328.0
51047.0,429,293,16,11,45,64,525,350,22,20,57,76,445,301,17,16,46,65,538,353,28,20,60,77,16690.0
51049.0,27,23,0,1,1,2,34,26,0,2,3,3,27,23,0,1,1,2,37,27,2,1,2,5,4281.0
51053.0,320,242,9,18,20,30,405,282,21,13,28,59,333,250,13,14,23,32,414,285,18,19,28,62,11426.0
51057.0,312,260,5,9,15,18,527,275,24,30,70,123,368,295,9,8,23,28,576,258,23,27,85,178,5507.0
51059.0,10215,8521,242,314,473,665,14318,11578,297,448,680,1315,11061,9075,268,394,565,759,15066,12164,313,459,751,1379,280092.0
51061.0,795,499,31,49,85,120,951,575,43,63,103,156,822,514,31,51,94,121,1000,612,44,67,109,157,29841.0
51063.0,781,414,22,35,78,214,856,449,21,36,76,255,798,427,18,34,78,223,866,453,19,36,79,260,6602.0
